4171,Opel Astra,46700,13300,Diesel,Manualna,2018
4172,Opel Astra,49899,89152,Diesel,Manualna,2021
4173,Opel Astra VI 1.5 CDTI GS S&S,109999,5,Diesel,Automatyczna,2024
4174,Opel Astra,17500,189800,Diesel,Manualna,2012
4175,Opel Astra GTC 1.6 Cosmo,13900,173000,Benzyna,Manualna,2008
4176,Opel Astra III 1.6 Enjoy,4000,159269,Benzyna,Manualna,2007
4177,Opel Astra 1.4 Turbo Cosmo,23900,214000,Benzyna+LPG,Manualna,2015
4178,Opel Astra 1.4 Turbo Sports Tourer,26900,150000,Benzyna,Manualna,2012
4179,Opel Astra III 1.7 CDTI,19900,208000,Diesel,Manualna,2013
4180,Opel Astra III 1.4 Cosmo,18700,158000,Benzyna,Manualna,2011
4181,Opel Astra V 1.5 CDTI 2020 S&S,38800,128000,Diesel,Manualna,2020
4182,Opel Astra,8900,201291,Benzyna,Automatyczna,2001
4183,Opel Astra III 1.6 Enjoy,5500,309200,Benzyna,Manualna,2009
4184,Opel Astra 1.5 D Start/Stop Elegance,48900,46876,Diesel,Manualna,2021
4185,Opel Astra III GTC 1.6 Cosmo,9400,103000,Benzyna,Manualna,2005
4186,Opel Astra IV 1.4 T Cosmo,23900,104300,Benzyna,Manualna,2010
4187,Opel Astra IV 2.0 CDTI Cosmo,21900,219000,Diesel,Manualna,2015
4188,Opel Astra IV 1.6 Enjoy,11000,246000,Benzyna,Manualna,2010
4189,Opel Astra III 1.4 Enjoy,12400,167670,Benzyna,Manualna,2009
4190,Opel Astra 2.0 CDTI DPF Edition,18900,206880,Diesel,Manualna,2011
4191,Opel Astra 1.4 Turbo Sports Tourer Innovation,21700,174100,Benzyna,Manualna,2011
4192,Opel Astra 1.6 Active,23300,125790,Benzyna,Manualna,2012
4193,Opel Astra,27900,190000,Benzyna+LPG,Manualna,2013
4194,Opel Astra 1.4 Turbo ENERGY,30500,146789,Benzyna,Manualna,2014
4195,Opel Astra 1.4 Turbo Active,29900,103915,Benzyna,Manualna,2013
4196,Opel Astra VI 1.2 T GS S&S,99000,6880,Benzyna,Automatyczna,2024
4197,Opel Astra 2.0 CDTI Automatik Style,19900,220000,Diesel,Automatyczna,2013
4198,Opel Astra V 1.5 CDTI Edition,54900,70686,Diesel,Automatyczna,2020
4199,Opel Astra 1.8 16V Dream,8000,207000,Benzyna,Manualna,1995
4200,Opel Astra IV 1.7 CDTI Sport,19800,225000,Diesel,Manualna,2012
4201,Opel Astra 1.6 CDTI DPF ecoFLEX Sports TourerStart/Stop Edition,33900,205000,Diesel,Manualna,2016
4202,Opel Astra,13900,167251,Benzyna,Manualna,2009
4203,Opel Astra,13000,160238,Benzyna,Manualna,2010
4204,Opel Astra III 1.4 Cosmo,10500,159975,Benzyna,Manualna,2010
4205,Opel Astra V 1.4 T Enjoy,42800,214000,Benzyna,Manualna,2017
4206,Opel Astra III 1.4,13800,96000,Benzyna,Manualna,2009
4207,Opel Astra,25800,178914,Benzyna,Manualna,2011
4208,Opel Astra,36500,137380,Diesel,Manualna,2017
4209,Opel Astra V 1.4 T Dynamic S&S,57900,17779,Benzyna,Manualna,2018
4210,Opel Astra,42500,140276,Diesel,Manualna,2018
4211,Opel Astra GTC 1.4,12250,182699,Benzyna,Manualna,2008
4212,Opel Astra IV 1.7 CDTI Sport,26900,239000,Diesel,Manualna,2010
4213,Opel Astra 1.6 Turbo Cosmo,19900,199600,Benzyna,Manualna,2011
4214,Opel Astra IV 1.4 T Enjoy,19900,224172,Benzyna,Manualna,2011
4215,Opel Astra III 1.7 CDTI Cosmo,5700,300000,Diesel,Manualna,2008
4216,Opel Astra GTC 1.6 Sport,15900,187855,Benzyna,Manualna,2010
4217,Opel Astra,4200,190000,Benzyna,Manualna,2006
4218,Opel Astra 1.4 Turbo Edition,39900,100000,Benzyna,Manualna,2016
4219,Opel Astra III 1.7 CDTI,19500,211000,Diesel,Manualna,2014
4220,Opel Astra,36600,98000,Benzyna,Manualna,2016
4221,Opel Astra 1.6 D Start/Stop Sports Tourer Business,39899,75900,Diesel,Manualna,2019
4222,Opel Astra,5900,160000,Benzyna,Manualna,2001
4223,Opel Astra,48000,76612,Benzyna,Manualna,2017
4224,Opel Astra 1.4 Turbo Business,37500,155791,Benzyna,Manualna,2016
4225,Opel Astra 1.6 D (CDTI) Automatik Edition,36500,146000,Diesel,Automatyczna,2019
4226,Opel Astra IV 1.4 T Sport,28500,231500,Benzyna+LPG,Manualna,2010
4227,Opel Astra IV 1.4 T Active,27500,155000,Benzyna,Manualna,2015
4228,Opel Astra V 1.6 CDTI Dynamic S&S,29500,211000,Diesel,Manualna,2017
4229,Opel Astra 1.6 Caravan Cosmo,14500,197000,Benzyna,Manualna,2009
4230,Opel Astra 2.0 CDTI DPF Sports Tourer Innovation,20900,270000,Diesel,Manualna,2013
4231,Opel Astra 1.4 Turbo Sports Tourer Edition,26900,79500,Benzyna,Manualna,2019
4232,Opel Astra IV GTC 1.4 T Sport,32900,152000,Benzyna,Manualna,2014
4233,Opel Astra V 1.4 T Elite S&S,51500,110000,Benzyna,Automatyczna,2016
4234,Opel Astra III 1.4 Sport,14990,130000,Benzyna,Manualna,2008
4235,Opel Astra 1.4 Active,24000,193000,Benzyna,Manualna,2012
4236,Opel Astra,34000,203000,Benzyna,Manualna,2016
4237,Opel Astra III 1.6 Enjoy,11000,190000,Benzyna+LPG,Manualna,2007
4238,Opel Astra III 1.9 CDTI Cosmo,3800,284440,Diesel,Manualna,2005
4239,Opel Astra II 1.6 GL / Start,4500,229650,Benzyna+LPG,Manualna,2003
4240,Opel Astra,56900,87045,Diesel,Automatyczna,2021
4241,Opel Astra II Cabrio 1.6,6300,261600,Benzyna,Manualna,2001
4242,Opel Astra,1500,200000,Diesel,Manualna,2004
4243,Opel Astra,11800,363000,Benzyna+LPG,Manualna,2013
4244,Opel Astra III GTC 1.6 Cosmo,7500,384000,Benzyna,Manualna,2007
4245,Opel Astra 1.7 CDTI DPF Cosmo,15500,144540,Diesel,Manualna,2010
4246,Opel Astra 1.7 CDTI DPF Sports Tourer,14500,251000,Diesel,Manualna,2011
4247,Opel Astra IV 1.7 CDTI Sport,18900,234000,Diesel,Manualna,2012
4248,Opel Astra,19500,193200,Benzyna,Automatyczna,2010
4249,Opel Astra 1.4 EcoFLEX Cosmo,16900,220000,Benzyna,Manualna,2011
4250,Opel Astra 1.4 Turbo Color Edition,23500,139500,Benzyna,Manualna,2013
4251,Opel Astra 1.6 D (CDTI) Automatik Edition,32900,218000,Diesel,Automatyczna,2019
4252,Opel Astra IV 1.4 Enjoy EU6,19000,195793,Benzyna,Manualna,2015
4253,Opel Astra 1.4 Turbo Sports Tourer Dynamic,37900,194000,Benzyna,Manualna,2017
4254,Opel Astra IV 2.0 CDTI Cosmo,18500,264500,Diesel,Manualna,2011
4255,Opel Astra 1.5 D Start/Stop Sports Tourer Automatik 2020,40800,138000,Diesel,Automatyczna,2020
4256,Opel Astra III GTC 1.9 CDTI Cosmo,8500,205350,Diesel,Manualna,2007
4257,Opel Astra III 1.4,10000,209966,Benzyna+LPG,Manualna,2009
4258,Opel Astra IV 1.6 CDTI Cosmo,20000,340000,Diesel,Manualna,2016
4259,Opel Astra III 1.6 Enjoy,6300,294000,Benzyna+LPG,Manualna,2005
4260,Opel Astra 1.6 Sports Tourer,22900,113000,Benzyna,Manualna,2010
4261,Opel Astra IV 1.7 CDTI Enjoy,16500,200875,Diesel,Manualna,2011
4262,Opel Astra V 1.6 CDTI Elite,45900,84123,Diesel,Manualna,2016
4263,Opel Astra 1.4 Turbo Innovation,42800,107000,Benzyna,Manualna,2017
4264,Opel Astra TwinTop 1.9 CDTI Cosmo,12900,200000,Diesel,Manualna,2007
4265,Opel Astra GTC 1.3 CDTI,4900,299000,Diesel,Manualna,2006
4266,Opel Astra,5499,350000,Diesel,Manualna,2008
4267,Opel Astra GTC 1.4,8500,297595,Benzyna,Manualna,2005
4268,Opel Astra 1.4 16v Family,2500,229387,Benzyna+LPG,Manualna,1997
4269,Opel Astra 1.4 Turbo Active,19900,159000,Benzyna,Manualna,2011
4270,Opel Astra IV 1.6 CDTI Sport,29900,330000,Diesel,Manualna,2017
4271,Opel Astra,45000,131576,Benzyna,Manualna,2016
4272,Opel Astra,24500,162000,Diesel,Manualna,2014
4273,Opel Astra 1.6,11900,164000,Benzyna+LPG,Manualna,2004
4274,Opel Astra 1.6 CDTI Start/Stop Sports Tourer Active,33800,182000,Diesel,Manualna,2018
4275,Opel Astra III GTC 1.7 CDTI Sport,10500,303883,Diesel,Manualna,2008
4276,Opel Astra 1.6,7500,245000,Benzyna,Manualna,2007
4277,Opel Astra IV 1.4 T Cosmo,22900,198000,Benzyna+LPG,Manualna,2012
4278,Opel Astra,45000,122000,Diesel,Manualna,2018
4279,Opel Astra IV 1.6 Enjoy,29500,173661,Benzyna+LPG,Manualna,2015
4280,Opel Astra 1.5 D Start/Stop Sports Tourer Business Edition,59839,81100,Diesel,Manualna,2021
4281,Opel Astra 1.6 Turbo 150 Jahre,25900,180000,Benzyna,Manualna,2012
4282,Opel Astra 1.6 D (CDTI) Business,23900,188460,Diesel,Manualna,2015
4283,Opel Astra V 1.4 T Dynamic,45900,89500,Benzyna,Manualna,2016
4284,Opel Astra,51700,167800,Benzyna,Manualna,2019
4285,Opel Astra 1.5 D Start/Stop Business Elegance,47500,78000,Diesel,Manualna,2021
4286,Opel Astra 1.4 Turbo ecoFLEX Start/Stop Edition,22900,172000,Benzyna,Manualna,2011
4287,Opel Astra 1.6 D (CDTI) Automatik Dynamic,38800,154000,Diesel,Automatyczna,2016
4288,Opel Astra,12200,300000,Diesel,Manualna,2006
4289,Opel Astra 1.7 CDTI DPF Sports Tourer Exklusiv,23900,158600,Diesel,Manualna,2014
4290,Opel Astra V 1.4 T Enjoy,45900,124235,Benzyna,Manualna,2018
4291,Opel Astra V 1.6 CDTI Enjoy,36900,141100,Diesel,Manualna,2019
4292,Opel Astra III GTC 1.6 T Cosmo,20500,115500,Benzyna,Manualna,2009
4293,Opel Astra 1.6 CDTI Automatik Sports Tourer Active,34000,249000,Diesel,Automatyczna,2018
4294,Opel Astra 1.4 Turbo Sports Tourer Business,43900,153000,Benzyna,Manualna,2016
4295,Opel Astra IV 1.4 T Cosmo S&S EU6,23950,190000,Benzyna,Manualna,2013
4296,Opel Astra IV 1.7 CDTI Cosmo,19950,207000,Diesel,Manualna,2012
4297,Opel Astra,55900,81000,Diesel,Manualna,2020
4298,Opel Astra V 1.4 T Enjoy,38999,156000,Benzyna,Manualna,2015
4299,Opel Astra,22900,200000,Benzyna,Manualna,2013
4300,Opel Astra 2.0 CDTI DPF Innovation,16500,206000,Diesel,Manualna,2010
4301,Opel Astra,42500,132964,Diesel,Manualna,2019
4302,Opel Astra GTC 1.4 Catch me,8900,198256,Benzyna,Manualna,2009
4303,Opel Astra II 1.6 Start,10800,195000,Benzyna,Manualna,2007
4304,Opel Astra 1.4 Turbo Sports Tourer,17800,250000,Benzyna,Manualna,2011
4305,Opel Astra,34900,137000,Benzyna,Manualna,2017
4306,Opel Astra V 1.6 CDTI Enjoy S&S,31899,155165,Diesel,Manualna,2019
4307,Opel Astra III 1.7 CDTI Cosmo,6800,230000,Diesel,Manualna,2007
4308,Opel Astra,26800,244000,Benzyna+LPG,Manualna,2013
4309,Opel Astra III 1.4,5999,184000,Benzyna,Manualna,2009
4310,Opel Astra,41900,103000,Diesel,Automatyczna,2017
4311,Opel Astra V 1.6 CDTI Dynamic,32900,203000,Diesel,Manualna,2018
4312,Opel Astra VI 1.2 T Edition S&S,104000,2,Benzyna,Automatyczna,2025
4313,Opel Astra IV 1.7 CDTI Enjoy,16500,245000,Diesel,Manualna,2011
4314,Opel Astra 1.4 Turbo 150 Jahre,19999,170000,Benzyna,Manualna,2012
4315,Opel Astra,26900,185000,Diesel,Manualna,2014
4316,Opel Astra V 1.5 CDTI Elegance S&S,41700,120058,Diesel,Manualna,2020
4317,Opel Astra V 1.5 CDTI GS Line S&S,42300,127230,Diesel,Manualna,2020
4318,Opel Astra III 1.7 CDTI,15500,217500,Diesel,Manualna,2011
4319,Opel Astra V 1.5 CDTI Business Elegance S&S,32964,185000,Diesel,Manualna,2021
4320,Opel Astra V 1.4 Essentia,31900,153100,Benzyna,Manualna,2016
4321,Opel Astra,12000,69000,Benzyna,Manualna,2008
4322,Opel Astra 1.4 Turbo Active,19900,221000,Benzyna,Manualna,2011
4323,Opel Astra 1.6 D (CDTI) Sports Tourer Edition,29999,197000,Diesel,Manualna,2017
4324,Opel Astra 1.4 Turbo Start/Stop Sports Tourer Dynamic,52700,105987,Benzyna,Manualna,2019
4325,Opel Astra 2.0 CDTI DPF SportsTourer Edition,23999,168000,Diesel,Manualna,2014
4326,Opel Astra 1.4 Turbo Edition Sport,20900,218800,Benzyna,Manualna,2010
4327,Opel Astra 1.4 Turbo Cosmo,24900,177000,Benzyna,Manualna,2012
4328,Opel Astra V 1.6 CDTI Elite S&S,42900,144953,Diesel,Manualna,2017
4329,Opel Astra VI 1.2 T Business Edition S&S,79500,74389,Benzyna,Manualna,2023
4330,Opel Astra V 1.4 T Enjoy,35900,179700,Benzyna,Manualna,2016
4331,Opel Astra 1.6 D Start/Stop Sports Tourer Innovation,42999,143000,Diesel,Manualna,2017
4332,Opel Astra 1.4 Turbo Innovation,36900,219000,Benzyna,Manualna,2016
4333,Opel Astra 1.6 CDTI DPF ecoFLEX Start/Stop ENERGY,37900,168000,Diesel,Manualna,2017
4334,Opel Astra VI 1.2 T Business Edition S&S,85900,31400,Benzyna,Manualna,2023
4335,Opel Astra 1.6 Cosmo,24500,180000,Benzyna,Manualna,2010
4336,Opel Astra IV 1.6 CDTI Sport,25999,197937,Diesel,Manualna,2015
4337,Opel Astra,7900,221478,Benzyna,Manualna,2004
4338,Opel Astra III 1.6 Sport,9900,177457,Benzyna,Manualna,2005
4339,Opel Astra 1.6 Sports Tourer,16900,187000,Benzyna,Manualna,2011
4340,Opel Astra 1.4 Turbo 150 Jahre,20999,205092,Benzyna+LPG,Manualna,2012
4341,Opel Astra IV 1.4 T Sport S&S,20900,263000,Benzyna,Manualna,2011
4342,Opel Astra IV 1.4 T Sport,16500,208747,Benzyna,Manualna,2011
4343,Opel Astra,83996,10599,Benzyna,Manualna,2024
4344,Opel Astra,39000,143000,Benzyna,Manualna,2017
4345,Opel Astra IV 1.4 T Active,25900,130000,Benzyna,Manualna,2013
4346,Opel Astra,27900,197672,Benzyna,Manualna,2011
4347,Opel Astra 1.6 CDTI DPF ecoFLEX Sports TourerStart/Stop Edition,24500,196000,Diesel,Manualna,2015
4348,Opel Astra V 1.6 CDTI Enjoy S&S,39999,99900,Diesel,Manualna,2019
4349,Opel Astra IV 1.6 Cosmo,21900,194800,Benzyna,Manualna,2011
4350,Opel Astra III 1.6,18500,196000,Benzyna,Manualna,2011
4351,Opel Astra V 1.2 T Edition S&S,39900,121236,Benzyna,Manualna,2020
4352,Opel Astra,18900,253000,Benzyna,Manualna,2011
4353,Opel Astra,81900,39580,Benzyna,Automatyczna,2023
4354,Opel Astra,86900,39580,Benzyna,Automatyczna,2023
4355,Opel Astra IV 1.6 Sport,14900,208294,Benzyna,Manualna,2011
4356,Opel Astra V 1.4 T Enjoy,44999,76000,Benzyna,Manualna,2017
4357,Opel Astra V 1.2 T GS Line S&S,47600,133000,Benzyna,Manualna,2020
4358,Opel Astra 1.4 Turbo Sports Tourer,17999,293000,Benzyna,Manualna,2010
4359,Opel Astra 1.4 Turbo ecoFLEX Start/Stop Active,18600,173679,Benzyna,Manualna,2011
4360,Opel Astra,86850,36659,Benzyna,Automatyczna,2022
4361,Opel Astra IV 1.4 T Energy EU6,31500,145000,Benzyna,Manualna,2014
4362,Opel Astra,39900,140000,Diesel,Manualna,2019
4363,Opel Astra V 1.4 T Enjoy S&S,53000,134700,Benzyna,Automatyczna,2019
4364,Opel Astra V 1.2 T Edition S&S,54400,84072,Benzyna,Manualna,2020
4365,Opel Astra IV GTC 1.6 T SIDI Sport S&S,36600,199000,Benzyna,Manualna,2014
4366,Opel Astra,56900,63500,Benzyna,Manualna,2015
4367,Opel Astra V 1.6 CDTI Dynamic S&S,17980,256000,Diesel,Manualna,2015
4368,Opel Astra,39900,183215,Benzyna,Manualna,2015
4369,Opel Astra 1.6,19900,94466,Benzyna,Manualna,2009
4370,Opel Astra 1.6 CDTI Automatik Sports Tourer Active,47900,70000,Diesel,Automatyczna,2019
4371,Opel Astra III GTC 1.8 Sport,9000,245721,Benzyna,Manualna,2005
4372,Opel Astra 1.4 Turbo Active,29900,170000,Benzyna,Manualna,2013
4373,Opel Astra 1.6 Automatik Edition,9900,210000,Benzyna,Automatyczna,2008
4374,Opel Astra IV 1.6 CDTI Enjoy,28499,271450,Diesel,Manualna,2017
4375,Opel Astra IV 1.6 CDTI Enjoy,34500,162000,Diesel,Manualna,2017
4376,Opel Astra,25500,184966,Benzyna+LPG,Manualna,2014
4377,Opel Astra 1.6 Elegance,11900,178000,Benzyna,Manualna,2007
4378,Opel Astra V 1.2 T Edition S&S,47000,66000,Benzyna,Manualna,2020
4379,Opel Astra 1.4 Turbo Design Edition,23900,126642,Benzyna,Manualna,2011
4380,Opel Astra Twin Top 1.6 Cosmo,13500,176000,Benzyna,Manualna,2007
4381,Opel Astra,34000,126339,Benzyna+LPG,Manualna,2015
4382,Opel Astra,19500,163644,Benzyna,Manualna,2010
4383,Opel Astra 1.6 CDTI DPF ecoFLEX Sports TourerStart/Stop Exklusiv,23900,213250,Diesel,Manualna,2015
4384,Opel Astra,15500,191780,Benzyna,Manualna,2010
4385,Opel Astra,12400,115000,Benzyna,Manualna,2009
4386,Opel Astra III 1.6 Enjoy Easytronic,14990,144000,Benzyna,Automatyczna,2007
4387,Opel Astra III 1.6 Cosmo,10900,280000,Benzyna+LPG,Manualna,2007
4388,Opel Astra GTC 1.6 Innovation,10900,159000,Benzyna,Manualna,2008
4389,Opel Astra,22500,250000,Benzyna,Manualna,2011
4390,Opel Astra IV 2.0 CDTI Cosmo,22500,185851,Diesel,Manualna,2010
4391,Opel Astra 1.4 Turbo Design Edition,27600,212000,Benzyna,Manualna,2013
4392,Opel Astra III 1.7 CDTI,7500,176750,Diesel,Manualna,2009
4393,Opel Astra V 1.4 T Elite,51900,73439,Benzyna,Manualna,2019
4394,Opel Astra III GTC 1.9 CDTI Cosmo,9900,280973,Diesel,Manualna,2006
4395,Opel Astra IV 1.4 T Cosmo,29999,224500,Benzyna+LPG,Manualna,2010
4396,Opel Astra,29500,218916,Diesel,Manualna,2017
4397,Opel Astra TwinTop 1.8 Cosmo,9999,193000,Benzyna,Manualna,2008
4398,Opel Astra 1.4 Turbo Business,41800,169000,Benzyna,Manualna,2018
4399,Opel Astra IV 1.6 CDTI Essentia S&S,24500,234071,Diesel,Manualna,2015
4400,Opel Astra 1.4 Turbo Sports Tourer Innovation,51900,54600,Benzyna,Manualna,2018
4401,Opel Astra,3000,193000,Benzyna,Manualna,1997
4402,Opel Astra V 1.4 T Enjoy S&S,46500,59418,Benzyna,Manualna,2016
4403,Opel Astra 1.4 Turbo Business,36900,179000,Benzyna,Manualna,2017
4404,Opel Astra 1.4 Turbo Active,26500,146200,Benzyna,Manualna,2013
4405,Opel Astra II 1.4 Start,12300,187719,Benzyna+LPG,Manualna,2007
4406,Opel Astra,19999,188200,Benzyna,Manualna,2010
4407,Opel Astra III 1.6 Cosmo,14200,128000,Benzyna,Manualna,2006
4408,Opel Astra,10500,187000,Benzyna,Manualna,2011
4409,Opel Astra V 1.2 T Business Elegance S&S,60900,34200,Benzyna,Manualna,2021
4410,Opel Astra IV 1.4 T Cosmo S&S,34900,101380,Benzyna,Manualna,2015
4411,Opel Astra 1.6 Caravan Cosmo,21999,180000,Benzyna,Manualna,2011
4412,Opel Astra IV 1.4 T Business,23500,159000,Benzyna,Manualna,2014
4413,Opel Astra 1.4 Turbo Start/Stop Sports Tourer Innovation,31999,200000,Benzyna,Manualna,2018
4414,Opel Astra 1.0 Turbo Start/Stop Selection,34900,90281,Benzyna,Manualna,2016
4415,Opel Astra 1.6 D (CDTI) Start/Stop Innovation,33900,216000,Diesel,Manualna,2016
4416,Opel Astra,20000,127000,Benzyna,Automatyczna,2012
4417,Opel Astra V 1.6 T Dynamic S&S,43900,167000,Benzyna,Manualna,2018
4418,Opel Astra 1.7 CDTI DPF ecoFLEX Sports TourerStart/Stop 105g 150 Jahre,16900,233833,Diesel,Manualna,2012
4419,Opel Astra 1.6 Catch me,8900,232000,Benzyna,Manualna,2007
4420,Opel Astra 1.4 Turbo Dynamic,45900,160000,Benzyna,Manualna,2017
4421,Opel Astra GTC 1.8 Cosmo,19900,252000,Benzyna+LPG,Manualna,2007
4422,Opel Astra V 1.6 CDTI Enjoy,32500,162000,Diesel,Manualna,2017
4423,Opel Astra V 1.4 T Enjoy,44900,136260,Benzyna,Manualna,2016
4424,Opel Astra 1.6 Sports Tourer Automatik Edition,24900,194170,Benzyna,Automatyczna,2012
4425,Opel Astra 1.6 Innovation,27900,137340,Benzyna,Manualna,2010
4426,Opel Astra 1.4 Turbo Sports Tourer Active,40000,149000,Benzyna,Manualna,2017
4427,Opel Astra 1.5 D Start/Stop Edition,45900,38000,Diesel,Manualna,2021
4428,Opel Astra 1.8 Caravan Cosmo,10000,296000,Benzyna,Manualna,2007
4429,Opel Astra,7500,366000,Diesel,Manualna,2005
4430,Opel Astra,37000,158000,Benzyna,Manualna,2017
4431,Opel Astra 1.6 D (CDTI) Automatik Sports Tourer Business,38743,192600,Diesel,Automatyczna,2018
4432,Opel Astra 1.5 D Start/Stop Sports Tourer Business Edition,51900,68000,Diesel,Manualna,2020
4433,Opel Astra,4700,185000,Benzyna,Manualna,2009
4434,Opel Astra 1.4 Turbo Cosmo,14999,165480,Benzyna,Manualna,2011
4435,Opel Astra 1.6 Edition,15900,160048,Benzyna,Manualna,2010
4436,Opel Astra VI 1.2 T GS S&S,105000,24000,Benzyna,Automatyczna,2023
4437,Opel Astra V 1.2 T GS Line S&S,38900,159990,Benzyna,Manualna,2020
4438,Opel Astra,23000,197000,Benzyna+LPG,Automatyczna,2010
4439,Opel Astra 1.7 CDTI DPF ecoFLEX Start/Stop Edition,27900,214000,Diesel,Manualna,2013
4440,Opel Astra III 1.6,15000,258000,Benzyna+LPG,Manualna,2010
4441,Opel Astra V 1.4 T Elite S&S,47999,114000,Benzyna,Manualna,2015
4442,Opel Astra 1.6 Sports Tourer,25999,126000,Benzyna,Manualna,2015
4443,Opel Astra,50899,64000,Benzyna,Manualna,2021
4444,Opel Astra,34898,123000,Diesel,Manualna,2019
4445,Opel Astra V 1.0 T Elite S&S,36700,120000,Benzyna,Manualna,2016
4446,Opel Astra,32999,134032,Benzyna,Manualna,2016
4447,Opel Astra 1.4 EcoFLEX Edition,16000,200897,Benzyna,Manualna,2010
4448,Opel Astra,16800,241000,Diesel,Manualna,2011
4449,Opel Astra III 1.8 Enjoy,10000,220161,Benzyna+LPG,Manualna,2006
4450,Opel Astra,25900,187000,Diesel,Manualna,2015
4451,Opel Astra,86900,19231,Benzyna,Automatyczna,2023
4452,Opel Astra 1.6 Caravan,12700,175000,Benzyna,Manualna,2008
4453,Opel Astra 1.4 Turbo Color Edition,26800,144000,Benzyna,Manualna,2012
4454,Opel Astra,42999,222000,Diesel,Manualna,2018
4455,Opel Astra GTC 1.6 Edition Plus,10800,181000,Benzyna,Manualna,2006
4456,Opel Astra 1.4 Turbo Sports Tourer ecoFLEX Start/Stop Fun,31900,153000,Benzyna,Manualna,2016
4457,Opel Astra 1.2 Turbo Automatik Business Elegance,74999,75960,Benzyna,Automatyczna,2023
4458,Opel Astra 1.4 Turbo Innovation,36900,185000,Benzyna,Manualna,2016
4459,Opel Astra,24900,224255,Benzyna,Manualna,2011
4460,Opel Astra IV GTC 1.6 CDTI Sport S&S,27900,150403,Diesel,Manualna,2015
4461,Opel Astra,22900,243532,Diesel,Manualna,2010
4462,Opel Astra 1.4 Turbo Innovation,27500,214500,Benzyna,Manualna,2012
4463,Opel Astra,32500,97063,Benzyna,Manualna,2017
4464,Opel Astra VI 1.2 T Edition S&S,99900,2,Benzyna,Manualna,2025
4465,Opel Astra IV 1.7 CDTI Essentia,12000,297000,Diesel,Manualna,2010
4466,Opel Astra 2.0 CDTI DPF Sports Tourer,14500,180600,Diesel,Manualna,2011
4467,Opel Astra V 1.6 CDTI Dynamic S&S,34900,237000,Diesel,Manualna,2016
4468,Opel Astra III GTC 1.6 Enjoy,11700,348782,Benzyna+LPG,Manualna,2008
4469,Opel Astra,22100,170260,Benzyna,Manualna,2013
4470,Opel Astra,16000,102900,Benzyna,Manualna,2011
4471,Opel Astra 1.6 CDTI DPF ecoFLEX Sports TourerStart/Stop Edition,23500,260000,Diesel,Manualna,2016
4472,Opel Astra VI 1.2 T GS S&S,79900,22500,Benzyna,Automatyczna,2022
4473,Opel Astra 1.6 CDTI DPF ecoFLEX Sports TourerStart/Stop Edition,30900,240000,Diesel,Manualna,2016
4474,Opel Astra V 1.6 T 120 Lat S&S,53900,139927,Benzyna,Automatyczna,2019
4475,Opel Astra V 1.2 T Edition S&S,54900,64728,Benzyna,Manualna,2021
4476,Opel Astra,2150,164023,Benzyna,Manualna,2000
4477,Opel Astra V 1.2 T Elegance S&S,84900,40104,Benzyna,Manualna,2023
4478,Opel Astra 1.4 150 Jahre,15400,240000,Benzyna,Manualna,2012
4479,Opel Astra,33900,329000,Diesel,Automatyczna,2016
4480,Opel Astra,128900,1,Hybryda,Automatyczna,2025
4481,Opel Astra,104650,1,Benzyna,Automatyczna,2025
4482,Opel Astra,104050,1,Benzyna,Automatyczna,2025
4483,Opel Astra,22000,251000,Benzyna,Manualna,2013
4484,Opel Astra V 1.4 T Enjoy S&S,44900,139000,Benzyna,Manualna,2018
4485,Opel Astra V 1.6 CDTI Dynamic,23550,248100,Diesel,Manualna,2015
4486,Opel Astra III 1.6 Cosmo Easytronic,11500,234122,Benzyna,Automatyczna,2007
4487,Opel Astra GTC 1.3 CDTI,10700,182000,Diesel,Manualna,2009
4488,Opel Astra 1.4 Turbo Start/Stop Dynamic,44900,136200,Benzyna,Manualna,2018
4489,Opel Astra,7000,343636,Diesel,Manualna,2007
4490,Opel Astra V 1.2 T Elegance S&S,59900,59000,Benzyna,Manualna,2020
4491,Opel Astra,19000,199540,Diesel,Manualna,2013
4492,Opel Astra 1.4 Sports Tourer Business,39999,95000,Benzyna,Manualna,2017
4493,Opel Astra Cabriolet 1.6,4900,123200,Benzyna,Manualna,1995
4494,Opel Astra IV 1.6 Active,26500,189000,Benzyna,Manualna,2014
4495,Opel Astra 1.6 CDTI DPF ecoFLEX Sports TourerStart/Stop Edition,18199,217000,Diesel,Manualna,2014
4496,Opel Astra,43000,63707,Benzyna,Manualna,2016
4497,Opel Astra,17500,233000,Benzyna,Manualna,2011
4498,Opel Astra 1.4 Edition,20900,160000,Benzyna,Manualna,2010
4499,Opel Astra 1.6 CDTI DPF ecoFLEX Sports TourerStart/Stop Edition,17900,241000,Diesel,Manualna,2014
4500,Opel Astra,28900,210000,Benzyna,Manualna,2018
4501,Opel Astra VI 1.2 T GS S&S,104900,2,Benzyna,Manualna,2024
4502,Opel Astra IV 1.4 T Sport EU6,19000,267100,Benzyna+LPG,Manualna,2013
4503,Opel Astra 1.2 Turbo Hybrid 48 V GS,138300,2,Benzyna,Automatyczna,2025
4504,Opel Astra VI 1.2 T Edition S&S,92900,2,Benzyna,Manualna,2024
4505,Opel Astra 1.4 Turbo Selection,20900,200100,Benzyna+LPG,Manualna,2011
4506,Opel Astra,46899,55140,Diesel,Manualna,2018
